Score,MonoisotopicMass,SMILES,InChIKey,RetentionTimeScore_Values,NoExplPeaks,NumberPeaksUsed,InChI,MaximumTreeDepth,Identifier,ExplPeaks,InChIKey3,InChIKey2,InChIKey1,FragmenterScore,MolecularFormula,RetentionTimeScore,FragmenterScore_Values,FormulasOfExplPeaks
1.9252401252473077,187.074554,C1=CC=C(C=C1)CN2C(=CN=N2)C=O,ZDPCHGJCSNRESP-UHFFFAOYSA-N,1.57951;1.068;0.51151,19,21,"InChI=1S/C10H9N3O/c14-8-10-6-11-12-13(10)7-9-4-2-1-3-5-9/h1-6,8H,7H2",2,21787411,53.03852_55.0;57.0447285714286_93.0;65.0386_116.0;77.0386_884.0;81.03345_12.0;85.0396545454545_17.0;91.0542714285714_123.0;92.0494875_377.0;95.04925_112.0;104.049541666667_999.0;105.044757142857_271.0;110.060033333333_7.0;119.060475_631.0;130.04005_11.0;130.0652_49.0;131.07295_24.0;142.0652_9.0;147.0554_3.0;160.087069230769_999.0,N,UHFFFAOYSA,ZDPCHGJCSNRESP,440.7611264785033,C10H9N3O,0.2509384992092269,1224.0;2446.0;1224.0;348.0;696.0;1323.0;305.0;2246.0;1091.0;1122.0;2346.0;2445.0;1022.0;1772.0;1370.0;1370.0;1865.0;2042.0;448.0,53.03852:[C4H4]+H+;57.0447285714286:[C2H2N2+2H]+H+;65.0386:[C5H5]+;77.0386:[C6H5]+;81.03345:[C3H3N3]+;85.0396545454545:[C3H2N2O+2H]+H+;91.0542714285714:[C7H7]+;92.0494875:[C6H6N]+;95.04925:[C4H4N3]+H+;104.049541666667:[C7H7N-H]+;105.044757142857:[C6H6N2-H]+;110.060033333333:[C6H5NO+2H]+H+;119.060475:[C7H7N2]+;130.04005:[C7H6N3-2H]+;130.0652:[C9H8N]+;131.07295:[C9H8N]+H+;142.0652:[C10H9N-H]+;147.0554:[C8H7N2O]+;160.087069230769:[C9H8N3+H]+H+
1.9199539435452349,187.074554,CN1C(N=C(C=N1)C2=CC=CC=C2)=O,YAHSQXMIHVLJHB-UHFFFAOYSA-N,1.57951;1.71;0.13049,18,21,"InChI=1S/C10H9N3O/c1-13-10(14)12-9(7-11-13)8-5-3-2-4-6-8/h2-7H,1H3",2,10586629,53.03852_55.0;57.0447285714286_93.0;65.0386_116.0;77.0386_884.0;81.03345_12.0;85.0396545454545_17.0;91.0542714285714_123.0;92.0494875_377.0;95.04925_112.0;103.041733333333_15.0;104.049541666667_999.0;105.044757142857_271.0;119.060475_631.0;130.04005_11.0;130.0652_49.0;131.07295_24.0;147.0554_3.0;160.087069230769_999.0,N,UHFFFAOYSA,YAHSQXMIHVLJHB,414.723204265669,C10H9N3O,0.26495711089467955,1224.0;653.0;1224.0;348.0;1058.0;653.0;1061.0;1977.0;1091.0;653.0;653.0;1692.0;1792.0;2167.0;1761.0;1861.0;916.0;610.0,53.03852:[C4H4]+H+;57.0447285714286:[C2H4N2]+H+;65.0386:[C5H5]+;77.0386:[C6H5]+;81.03345:[C3H4N3-H]+;85.0396545454545:[C3H4N2O]+H+;91.0542714285714:[C7H5+H]+H+;92.0494875:[C6H4N+H]+H+;95.04925:[C4H4N3]+H+;103.041733333333:[C7H5N]+;104.049541666667:[C7H5N]+H+;105.044757142857:[C6H4N2]+H+;119.060475:[C7H5N2+H]+H+;130.04005:[C7H6N3-2H]+;130.0652:[C9H6N+H]+H+;131.07295:[C9H6N+2H]+H+;147.0554:[C8H5N2O+H]+H+;160.087069230769:[C9H9N3]+H+
1.9181603217783414,187.074554,C1=CC=C(C=C1)CN2C(C=O)=NC=N2,ZBESCQNUCUQAAZ-UHFFFAOYSA-N,1.57951;1.159;0.42051,18,21,"InChI=1S/C10H9N3O/c14-7-10-11-8-12-13(10)6-9-4-2-1-3-5-9/h1-5,7-8H,6H2",2,27027658,53.03852_55.0;57.0447285714286_93.0;65.0386_116.0;77.0386_884.0;81.03345_12.0;85.0396545454545_17.0;91.0542714285714_123.0;92.0494875_377.0;95.04925_112.0;104.049541666667_999.0;105.044757142857_271.0;110.060033333333_7.0;119.060475_631.0;130.04005_11.0;130.0652_49.0;131.07295_24.0;147.0554_3.0;160.087069230769_999.0,N,UHFFFAOYSA,ZBESCQNUCUQAAZ,429.5228379233614,C10H9N3O,0.2557129626144192,1224.0;1674.0;1224.0;348.0;696.0;1470.0;305.0;2246.0;1091.0;1122.0;2550.0;2446.0;1226.0;1772.0;1765.0;1765.0;2246.0;448.0,53.03852:[C4H4]+H+;57.0447285714286:[C2H3N2+H]+H+;65.0386:[C5H5]+;77.0386:[C6H5]+;81.03345:[C3H3N3]+;85.0396545454545:[C3H3N2O+H]+H+;91.0542714285714:[C7H7]+;92.0494875:[C6H6N]+;95.04925:[C4H4N3]+H+;104.049541666667:[C7H7N-H]+;105.044757142857:[C6H6N2-H]+;110.060033333333:[C6H5NO+2H]+H+;119.060475:[C7H7N2]+;130.04005:[C7H6N3-2H]+;130.0652:[C9H8N]+;131.07295:[C9H8N]+H+;147.0554:[C8H7N2O]+;160.087069230769:[C9H8N3+H]+H+
1.916791025548286,187.074554,C1=CC=C(C=C1)CN2C=NC(C=N2)=O,RTCLNOKEZHYAMQ-UHFFFAOYSA-N,1.57951;1.823;0.24349,16,21,"InChI=1S/C10H9N3O/c14-10-6-12-13(8-11-10)7-9-4-2-1-3-5-9/h1-6,8H,7H2",2,30439886,53.03852_55.0;57.0447285714286_93.0;65.0386_116.0;77.0386_884.0;81.03345_12.0;85.0396545454545_17.0;91.0542714285714_123.0;92.0494875_377.0;95.04925_112.0;103.041733333333_15.0;104.049541666667_999.0;105.044757142857_271.0;119.060475_631.0;130.04005_11.0;147.0554_3.0;160.087069230769_999.0,N,UHFFFAOYSA,RTCLNOKEZHYAMQ,417.48374346276813,C10H9N3O,0.2624805883064315,1224.0;916.0;1224.0;348.0;1048.0;959.0;305.0;1692.0;1091.0;2200.0;568.0;1792.0;918.0;2167.0;1735.0;653.0,53.03852:[C4H4]+H+;57.0447285714286:[C2H3N2+H]+H+;65.0386:[C5H5]+;77.0386:[C6H5]+;81.03345:[C3H2N3]+H+;85.0396545454545:[C3H3N2O+H]+H+;91.0542714285714:[C7H7]+;92.0494875:[C6H6N]+;95.04925:[C4H4N3]+H+;103.041733333333:[C7H7N-2H]+;104.049541666667:[C7H7N-H]+;105.044757142857:[C6H6N2-H]+;119.060475:[C7H7N2]+;130.04005:[C7H6N3-2H]+;147.0554:[C8H7N2O]+;160.087069230769:[C9H9N3]+H+
1.9131309946238253,187.074554,CC(=C(C1=CC=C(C=C1)N=[N+]=[N-])[H])C=O,OUWPWCDZUHBFHO-SOFGYWHQSA-N,1.57951;2.219;0.63949,18,21,"InChI=1S/C10H9N3O/c1-8(7-14)6-9-2-4-10(5-3-9)12-13-11/h2-7H,1H3/b8-6+",2,9334861,53.03852_55.0;65.0386_116.0;77.0386_884.0;81.03345_12.0;91.0542714285714_123.0;92.0494875_377.0;95.04925_112.0;103.041733333333_15.0;104.049541666667_999.0;105.044757142857_271.0;105.069975_12.0;119.060475_631.0;130.04005_11.0;130.0652_49.0;131.07295_24.0;142.0652_9.0;147.0554_3.0;160.087069230769_999.0,N,SOFGYWHQSA,OUWPWCDZUHBFHO,448.96563044550345,C10H9N3O,0.24285769325858428,1091.0;1529.0;653.0;1224.0;1017.0;857.0;1224.0;1021.0;1021.0;757.0;1572.0;1121.0;653.0;757.0;757.0;1252.0;1633.0;448.0,53.03852:[C4H5]+;65.0386:[C5H4]+H+;77.0386:[C6H4]+H+;81.03345:[C3H2N3]+H+;91.0542714285714:[C7H5+H]+H+;92.0494875:[C6H4N+H]+H+;95.04925:[C6H6O]+H+;103.041733333333:[C7H5N]+;104.049541666667:[C7H5N]+H+;105.044757142857:[C6H4N2]+H+;105.069975:[C8H8]+H+;119.060475:[C7H5N2+H]+H+;130.04005:[C9H6O]+;130.0652:[C9H8N]+;131.07295:[C9H8N]+H+;142.0652:[C10H9N-H]+;147.0554:[C8H7N2O]+;160.087069230769:[C9H8N3+H]+H+
1.9128961797563542,187.074554,C1=CC=C(C=C1)N2C(C(=CC=N2)N)=O,PCEGXHCFCZOXCN-UHFFFAOYSA-N,1.57951;1.701;0.12149,15,21,"InChI=1S/C10H9N3O/c11-9-6-7-12-13(10(9)14)8-4-2-1-3-5-8/h1-7H,11H2",2,9369848,53.03852_55.0;57.0447285714286_93.0;65.0386_116.0;77.0386_884.0;81.03345_12.0;85.0396545454545_17.0;92.0494875_377.0;95.04925_112.0;103.041733333333_15.0;104.049541666667_999.0;105.044757142857_271.0;119.060475_631.0;130.04005_11.0;147.0554_3.0;160.087069230769_999.0,N,UHFFFAOYSA,PCEGXHCFCZOXCN,411.329055537915,C10H9N3O,0.2650906677693559,1224.0;1422.0;1224.0;305.0;1058.0;916.0;468.0;1048.0;1254.0;1254.0;918.0;653.0;2167.0;696.0;653.0,53.03852:[C4H4]+H+;57.0447285714286:[C2H2N2+2H]+H+;65.0386:[C5H5]+;77.0386:[C6H5]+;81.03345:[C3H4N3-H]+;85.0396545454545:[C3H3N2O+H]+H+;92.0494875:[C6H5N]+H+;95.04925:[C4H4N3]+H+;103.041733333333:[C7H5N]+;104.049541666667:[C7H5N]+H+;105.044757142857:[C6H5N2]+;119.060475:[C7H6N2]+H+;130.04005:[C7H6N3-2H]+;147.0554:[C8H6N2O]+H+;160.087069230769:[C9H9N3]+H+
1.9087215136656412,187.074554,CN=C1C=2C=C(C=CC2N=CN1)C=O,SNMFIYKCKOAVPZ-UHFFFAOYSA-N,1.57951;1.408;0.17151,18,21,"InChI=1S/C10H9N3O/c1-11-10-8-4-7(5-14)2-3-9(8)12-6-13-10/h2-6H,1H3,(H,11,12,13)",2,28552599,53.03852_55.0;57.0447285714286_93.0;65.0386_116.0;77.0386_884.0;81.03345_12.0;91.0542714285714_123.0;92.0494875_377.0;95.04925_112.0;103.041733333333_15.0;104.049541666667_999.0;105.044757142857_271.0;110.060033333333_7.0;119.060475_631.0;130.04005_11.0;130.0652_49.0;131.07295_24.0;147.0554_3.0;160.087069230769_999.0,N,UHFFFAOYSA,SNMFIYKCKOAVPZ,410.91008261790455,C10H9N3O,0.26422856150060636,1672.0;653.0;1967.0;1101.0;1224.0;1596.0;1509.0;1529.0;1001.0;1101.0;1834.0;2341.0;1101.0;1629.0;1353.0;1453.0;653.0;448.0,53.03852:[C4H3+H]+H+;57.0447285714286:[C2H4N2]+H+;65.0386:[C5H4]+H+;77.0386:[C6H3+H]+H+;81.03345:[C5H4O]+H+;91.0542714285714:[C7H4+2H]+H+;92.0494875:[C6H3N+2H]+H+;95.04925:[C4H5N3]+;103.041733333333:[C7H4N]+H+;104.049541666667:[C7H4N+H]+H+;105.044757142857:[C6H5N2]+;110.060033333333:[C6H5NO+2H]+H+;119.060475:[C7H5N2+H]+H+;130.04005:[C7H5N3-H]+;130.0652:[C9H7N]+H+;131.07295:[C9H7N+H]+H+;147.0554:[C8H6N2O]+H+;160.087069230769:[C9H8N3+H]+H+
1.8974992392332535,187.074554,C1=CC=C(C=C1)N2C(C=C(C=N2)N)=O,FSMPZHMHKJEXDT-UHFFFAOYSA-N,1.57951;1.272;0.30751,15,21,"InChI=1S/C10H9N3O/c11-8-6-10(14)13(12-7-8)9-4-2-1-3-5-9/h1-7H,11H2",2,75424,53.03852_55.0;57.0447285714286_93.0;65.0386_116.0;77.0386_884.0;81.03345_12.0;85.0396545454545_17.0;92.0494875_377.0;95.04925_112.0;103.041733333333_15.0;104.049541666667_999.0;105.044757142857_271.0;119.060475_631.0;130.04005_11.0;147.0554_3.0;160.087069230769_999.0,N,UHFFFAOYSA,FSMPZHMHKJEXDT,412.2826114034355,C10H9N3O,0.26043079998653024,1224.0;875.0;1224.0;305.0;1058.0;916.0;468.0;1048.0;1254.0;1254.0;918.0;653.0;2167.0;696.0;653.0,53.03852:[C4H4]+H+;57.0447285714286:[C2H3N2+H]+H+;65.0386:[C5H5]+;77.0386:[C6H5]+;81.03345:[C3H4N3-H]+;85.0396545454545:[C3H3N2O+H]+H+;92.0494875:[C6H5N]+H+;95.04925:[C4H4N3]+H+;103.041733333333:[C7H5N]+;104.049541666667:[C7H5N]+H+;105.044757142857:[C6H5N2]+;119.060475:[C7H6N2]+H+;130.04005:[C7H6N3-2H]+;147.0554:[C8H6N2O]+H+;160.087069230769:[C9H9N3]+H+
1.893666561028872,187.074554,C1=CC=C(C=C1)N2C(=C(C=N2)C=O)N,MTPJWTSHVKOZNW-UHFFFAOYSA-N,1.57951;1.881;0.30149,15,21,"InChI=1S/C10H9N3O/c11-10-8(7-14)6-12-13(10)9-4-2-1-3-5-9/h1-7H,11H2",2,13305383,53.03852_55.0;57.0447285714286_93.0;65.0386_116.0;77.0386_884.0;81.03345_12.0;85.0396545454545_17.0;92.0494875_377.0;95.04925_112.0;103.041733333333_15.0;104.049541666667_999.0;105.044757142857_271.0;119.060475_631.0;130.04005_11.0;147.0554_3.0;160.087069230769_999.0,N,UHFFFAOYSA,MTPJWTSHVKOZNW,410.20304326545545,C10H9N3O,0.26064336472618643,1224.0;2445.0;1224.0;305.0;653.0;1426.0;1022.0;1048.0;1326.0;1326.0;1226.0;1021.0;1772.0;1629.0;448.0,53.03852:[C4H4]+H+;57.0447285714286:[C2H2N2+2H]+H+;65.0386:[C5H5]+;77.0386:[C6H5]+;81.03345:[C3H3N3]+;85.0396545454545:[C3H3N2O+H]+H+;92.0494875:[C6H5N]+H+;95.04925:[C4H4N3]+H+;103.041733333333:[C7H5N]+;104.049541666667:[C7H5N]+H+;105.044757142857:[C6H5N2]+;119.060475:[C7H7N2]+;130.04005:[C7H6N3-2H]+;147.0554:[C8H5N2O+H]+H+;160.087069230769:[C9H8N3+H]+H+
1.8925243089003827,187.074554,C1=CC=C(C=C1)N2C=NCC(N=C2)=O,YYNNQTDHNKGFRC-UHFFFAOYSA-N,1.57951;1.261;0.31851,15,21,"InChI=1S/C10H9N3O/c14-10-6-11-7-13(8-12-10)9-4-2-1-3-5-9/h1-5,7-8H,6H2",2,1724747,53.03852_55.0;57.0447285714286_93.0;65.0386_116.0;77.0386_884.0;81.03345_12.0;85.0396545454545_17.0;92.0494875_377.0;95.04925_112.0;103.041733333333_15.0;104.049541666667_999.0;105.044757142857_271.0;119.060475_631.0;130.04005_11.0;147.0554_3.0;160.087069230769_999.0,N,UHFFFAOYSA,YYNNQTDHNKGFRC,410.7212854852349,C10H9N3O,0.26003256956016674,1224.0;1058.0;1224.0;305.0;1058.0;1015.0;610.0;1048.0;1018.0;918.0;1834.0;610.0;2034.0;653.0;653.0,53.03852:[C4H4]+H+;57.0447285714286:[C2H3N2+H]+H+;65.0386:[C5H5]+;77.0386:[C6H5]+;81.03345:[C3H4N3-H]+;85.0396545454545:[C3H3N2O+H]+H+;92.0494875:[C6H5N]+H+;95.04925:[C4H4N3]+H+;103.041733333333:[C7H6N-H]+;104.049541666667:[C7H6N]+;105.044757142857:[C6H5N2]+;119.060475:[C7H6N2]+H+;130.04005:[C7H6N3-2H]+;147.0554:[C8H6N2O]+H+;160.087069230769:[C9H9N3]+H+
1.884108187745357,187.074554,CC=1C(C(N(C2=CC=CC=C2)N1)=O)=N,WRBUYTMWJWUOOM-UHFFFAOYSA-N,1.57951;1.693;0.11349,15,21,"InChI=1S/C10H9N3O/c1-7-9(11)10(14)13(12-7)8-5-3-2-4-6-8/h2-6,11H,1H3",2,10531326,53.03852_55.0;57.0447285714286_93.0;65.0386_116.0;77.0386_884.0;81.03345_12.0;85.0396545454545_17.0;92.0494875_377.0;95.04925_112.0;103.041733333333_15.0;104.049541666667_999.0;105.044757142857_271.0;119.060475_631.0;130.04005_11.0;147.0554_3.0;160.087069230769_999.0,N,UHFFFAOYSA,WRBUYTMWJWUOOM,398.21726655409464,C10H9N3O,0.26520142640989885,1224.0;1058.0;1224.0;305.0;1058.0;1101.0;468.0;1048.0;1254.0;1254.0;918.0;1101.0;2167.0;511.0;653.0,53.03852:[C4H4]+H+;57.0447285714286:[C2H3N2+H]+H+;65.0386:[C5H5]+;77.0386:[C6H5]+;81.03345:[C3H4N3-H]+;85.0396545454545:[C3H3N2O+H]+H+;92.0494875:[C6H5N]+H+;95.04925:[C4H4N3]+H+;103.041733333333:[C7H5N]+;104.049541666667:[C7H5N]+H+;105.044757142857:[C6H5N2]+;119.060475:[C7H5N2+H]+H+;130.04005:[C7H6N3-2H]+;147.0554:[C8H6N2O]+H+;160.087069230769:[C9H9N3]+H+
1.882119176574276,187.074554,C1=CC=C2C(=C1)C=NC=C(C(=N)O)N2,CJYHJHPYTWFLHS-UHFFFAOYSA-N,1.57951;1.624;0.04449,18,21,"InChI=1S/C10H9N3O/c11-10(14)9-6-12-5-7-3-1-2-4-8(7)13-9/h1-6,13H,(H2,11,14)",2,15378632,53.03852_55.0;57.0447285714286_93.0;65.0386_116.0;77.0386_884.0;81.03345_12.0;85.0396545454545_17.0;91.0542714285714_123.0;92.0494875_377.0;95.04925_112.0;103.041733333333_15.0;104.049541666667_999.0;105.044757142857_271.0;119.060475_631.0;130.04005_11.0;130.0652_49.0;131.07295_24.0;147.0554_3.0;160.087069230769_999.0,N,UHFFFAOYSA,CJYHJHPYTWFLHS,396.2385652865344,C10H9N3O,0.26584458336215827,1224.0;1466.0;1529.0;653.0;1278.0;610.0;1018.0;653.0;1013.0;610.0;610.0;1572.0;610.0;1684.0;1058.0;1158.0;960.0;1477.0,53.03852:[C4H4]+H+;57.0447285714286:[C2H2N2+2H]+H+;65.0386:[C5H4]+H+;77.0386:[C6H4]+H+;81.03345:[C3H3N3]+;85.0396545454545:[C3H4N2O]+H+;91.0542714285714:[C7H5+H]+H+;92.0494875:[C6H5N]+H+;95.04925:[C4H4N3]+H+;103.041733333333:[C7H5N]+;104.049541666667:[C7H5N]+H+;105.044757142857:[C6H4N2]+H+;119.060475:[C7H6N2]+H+;130.04005:[C7H5N3-H]+;130.0652:[C9H6N+H]+H+;131.07295:[C9H6N+2H]+H+;147.0554:[C8H7N2O]+;160.087069230769:[C9H7N3+2H]+H+
1.8732360893165845,187.074554,C1=CC=C(C=C1)C(=NN=C(CC#N)O)[H],INMVSZQSMSATPX-WQLSENKSSA-N,1.57951;2.25;0.67049,15,21,"InChI=1S/C10H9N3O/c11-7-6-10(14)13-12-8-9-4-2-1-3-5-9/h1-5,8H,6H2,(H,13,14)/b12-8-",2,4531294,53.03852_55.0;65.0386_116.0;77.0386_884.0;81.03345_12.0;85.0396545454545_17.0;91.0542714285714_123.0;92.0494875_377.0;95.04925_112.0;103.041733333333_15.0;104.049541666667_999.0;105.044757142857_271.0;119.060475_631.0;130.04005_11.0;147.0554_3.0;160.087069230769_999.0,N,WQLSENKSSA,INMVSZQSMSATPX,434.7371665457936,C10H9N3O,0.24067594448339136,1224.0;1224.0;348.0;973.0;263.0;613.0;1387.0;808.0;263.0;163.0;1837.0;613.0;1684.0;348.0;1784.0,53.03852:[C4H4]+H+;65.0386:[C5H5]+;77.0386:[C6H5]+;81.03345:[C3H2N3]+H+;85.0396545454545:[C3H3N2O+H]+H+;91.0542714285714:[C7H6]+H+;92.0494875:[C6H5N]+H+;95.04925:[C4H3N3+H]+H+;103.041733333333:[C7H6N-H]+;104.049541666667:[C7H6N]+;105.044757142857:[C6H5N2]+;119.060475:[C7H6N2]+H+;130.04005:[C7H5N3-H]+;147.0554:[C8H7N2O]+;160.087069230769:[C9H7N3+2H]+H+
1.8732360893165845,0.0,C1=CC=C(C=C1)C(=NN=C(CC#N)O)[H],INMVSZQSMSATPX-XYOKQWHBSA-N,1.57951;2.25;0.67049,15,21,"InChI=1S/C10H9N3O/c11-7-6-10(14)13-12-8-9-4-2-1-3-5-9/h1-5,8H,6H2,(H,13,14)/b12-8+",2,5263853,53.03852_55.0;65.0386_116.0;77.0386_884.0;81.03345_12.0;85.0396545454545_17.0;91.0542714285714_123.0;92.0494875_377.0;95.04925_112.0;103.041733333333_15.0;104.049541666667_999.0;105.044757142857_271.0;119.060475_631.0;130.04005_11.0;147.0554_3.0;160.087069230769_999.0,N,XYOKQWHBSA,INMVSZQSMSATPX,434.7371665457936,C10H9N3O,0.24067594448339136,1224.0;1224.0;348.0;973.0;263.0;613.0;1387.0;808.0;263.0;163.0;1837.0;613.0;1684.0;348.0;1784.0,53.03852:[C4H4]+H+;65.0386:[C5H5]+;77.0386:[C6H5]+;81.03345:[C3H2N3]+H+;85.0396545454545:[C3H3N2O+H]+H+;91.0542714285714:[C7H6]+H+;92.0494875:[C6H5N]+H+;95.04925:[C4H3N3+H]+H+;103.041733333333:[C7H6N-H]+;104.049541666667:[C7H6N]+;105.044757142857:[C6H5N2]+;119.060475:[C7H6N2]+H+;130.04005:[C7H5N3-H]+;147.0554:[C8H7N2O]+;160.087069230769:[C9H7N3+2H]+H+
1.8732360893165845,187.074554,C1=CC=C(C=C1)C=NN=C(CC#N)O,INMVSZQSMSATPX-UHFFFAOYSA-N,1.57951;2.25;0.67049,15,21,"InChI=1S/C10H9N3O/c11-7-6-10(14)13-12-8-9-4-2-1-3-5-9/h1-5,8H,6H2,(H,13,14)",2,19822,53.03852_55.0;65.0386_116.0;77.0386_884.0;81.03345_12.0;85.0396545454545_17.0;91.0542714285714_123.0;92.0494875_377.0;95.04925_112.0;103.041733333333_15.0;104.049541666667_999.0;105.044757142857_271.0;119.060475_631.0;130.04005_11.0;147.0554_3.0;160.087069230769_999.0,N,UHFFFAOYSA,INMVSZQSMSATPX,434.7371665457936,C10H9N3O,0.24067594448339136,1224.0;1224.0;348.0;973.0;263.0;613.0;1387.0;808.0;263.0;163.0;1837.0;613.0;1684.0;348.0;1784.0,53.03852:[C4H4]+H+;65.0386:[C5H5]+;77.0386:[C6H5]+;81.03345:[C3H2N3]+H+;85.0396545454545:[C3H3N2O+H]+H+;91.0542714285714:[C7H6]+H+;92.0494875:[C6H5N]+H+;95.04925:[C4H3N3+H]+H+;103.041733333333:[C7H6N-H]+;104.049541666667:[C7H6N]+;105.044757142857:[C6H5N2]+;119.060475:[C7H6N2]+H+;130.04005:[C7H5N3-H]+;147.0554:[C8H7N2O]+;160.087069230769:[C9H7N3+2H]+H+
1.8630601017050827,187.074554,C1=CC=C(C=O)C(=C1)CN2C=NC=N2,XPXZXSFDTOZFQQ-UHFFFAOYSA-N,1.57951;1.146;0.43351,19,21,"InChI=1S/C10H9N3O/c14-6-10-4-2-1-3-9(10)5-13-8-11-7-12-13/h1-4,6-8H,5H2",2,17927593,53.03852_55.0;57.0447285714286_93.0;65.0386_116.0;77.0386_884.0;81.03345_12.0;91.0542714285714_123.0;92.0494875_377.0;95.04925_112.0;103.041733333333_15.0;104.049541666667_999.0;105.044757142857_271.0;105.069975_12.0;110.060033333333_7.0;119.060475_631.0;130.04005_11.0;130.0652_49.0;131.07295_24.0;147.0554_3.0;160.087069230769_999.0,N,UHFFFAOYSA,XPXZXSFDTOZFQQ,405.8484219116225,C10H9N3O,0.2550828468193551,1224.0;1470.0;1529.0;696.0;448.0;653.0;2246.0;1224.0;1470.0;1370.0;2346.0;1148.0;2446.0;1574.0;1772.0;1765.0;1765.0;1226.0;448.0,53.03852:[C4H4]+H+;57.0447285714286:[C2H3N2+H]+H+;65.0386:[C5H5]+;77.0386:[C6H4]+H+;81.03345:[C3H4N3-H]+;91.0542714285714:[C7H6]+H+;92.0494875:[C6H6N]+;95.04925:[C4H4N3]+H+;103.041733333333:[C7H6N-H]+;104.049541666667:[C7H6N]+;105.044757142857:[C6H6N2-H]+;105.069975:[C8H7+H]+H+;110.060033333333:[C6H5NO+2H]+H+;119.060475:[C7H6N2]+H+;130.04005:[C7H6N3-2H]+;130.0652:[C9H8N]+;131.07295:[C9H8N]+H+;147.0554:[C8H7N2O]+;160.087069230769:[C9H8N3+H]+H+
1.8624938840065215,187.074554,C=1C=C(C=CC1CN2C=NC=N2)C=O,XEPIORKIFKJATD-UHFFFAOYSA-N,1.57951;1.146;0.43351,19,21,"InChI=1S/C10H9N3O/c14-6-10-3-1-9(2-4-10)5-13-8-11-7-12-13/h1-4,6-8H,5H2",2,5503180,53.03852_55.0;57.0447285714286_93.0;65.0386_116.0;77.0386_884.0;81.03345_12.0;91.0542714285714_123.0;92.0494875_377.0;95.04925_112.0;103.041733333333_15.0;104.049541666667_999.0;105.044757142857_271.0;105.069975_12.0;110.060033333333_7.0;119.060475_631.0;130.04005_11.0;130.0652_49.0;131.07295_24.0;147.0554_3.0;160.087069230769_999.0,N,UHFFFAOYSA,XEPIORKIFKJATD,405.59420962561853,C10H9N3O,0.2550828468193551,1529.0;1470.0;1529.0;696.0;448.0;653.0;2246.0;1224.0;1470.0;1370.0;2346.0;1148.0;2446.0;1574.0;1772.0;1765.0;1765.0;1226.0;448.0,53.03852:[C4H4]+H+;57.0447285714286:[C2H3N2+H]+H+;65.0386:[C5H5]+;77.0386:[C6H4]+H+;81.03345:[C3H4N3-H]+;91.0542714285714:[C7H6]+H+;92.0494875:[C6H6N]+;95.04925:[C4H4N3]+H+;103.041733333333:[C7H6N-H]+;104.049541666667:[C7H6N]+;105.044757142857:[C6H6N2-H]+;105.069975:[C8H7+H]+H+;110.060033333333:[C6H5NO+2H]+H+;119.060475:[C7H6N2]+H+;130.04005:[C7H6N3-2H]+;130.0652:[C9H8N]+;131.07295:[C9H8N]+H+;147.0554:[C8H7N2O]+;160.087069230769:[C9H8N3+H]+H+
1.8624938840065215,187.074554,C1=CC(=CC(=C1)C=O)CN2C=NC=N2,IBVURYHFXBPNCW-UHFFFAOYSA-N,1.57951;1.146;0.43351,19,21,"InChI=1S/C10H9N3O/c14-6-10-3-1-2-9(4-10)5-13-8-11-7-12-13/h1-4,6-8H,5H2",2,15813444,53.03852_55.0;57.0447285714286_93.0;65.0386_116.0;77.0386_884.0;81.03345_12.0;91.0542714285714_123.0;92.0494875_377.0;95.04925_112.0;103.041733333333_15.0;104.049541666667_999.0;105.044757142857_271.0;105.069975_12.0;110.060033333333_7.0;119.060475_631.0;130.04005_11.0;130.0652_49.0;131.07295_24.0;147.0554_3.0;160.087069230769_999.0,N,UHFFFAOYSA,IBVURYHFXBPNCW,405.59420962561853,C10H9N3O,0.2550828468193551,1529.0;1470.0;1529.0;696.0;448.0;653.0;2246.0;1224.0;1470.0;1370.0;2346.0;1148.0;2446.0;1574.0;1772.0;1765.0;1765.0;1226.0;448.0,53.03852:[C4H4]+H+;57.0447285714286:[C2H3N2+H]+H+;65.0386:[C5H5]+;77.0386:[C6H4]+H+;81.03345:[C3H4N3-H]+;91.0542714285714:[C7H6]+H+;92.0494875:[C6H6N]+;95.04925:[C4H4N3]+H+;103.041733333333:[C7H6N-H]+;104.049541666667:[C7H6N]+;105.044757142857:[C6H6N2-H]+;105.069975:[C8H7+H]+H+;110.060033333333:[C6H5NO+2H]+H+;119.060475:[C7H6N2]+H+;130.04005:[C7H6N3-2H]+;130.0652:[C9H8N]+;131.07295:[C9H8N]+H+;147.0554:[C8H7N2O]+;160.087069230769:[C9H8N3+H]+H+
